w_content,w_semantic,w_sentiment,w_rating_quality,w_agreement,precision@5,recall@5,ndcg@5,precision@10,recall@10,ndcg@10
0.5,0.05,0.30000000000000004,0.1,0.05,0.20833333333333334,0.010884106893794716,0.20496800923160963,0.19166666666666665,0.019458466270569835,0.1952265126403929
0.25,0.15000000000000002,0.2,0.35000000000000003,0.05,0.19166666666666665,0.00806869776245949,0.18006998289386536,0.20833333333333334,0.02215673649360646,0.19513991113627996
0.15000000000000002,0.1,0.1,0.30000000000000004,0.35000000000000003,0.2333333333333333,0.01104359347615535,0.21607682331954692,0.19583333333333333,0.021056346958126308,0.19513530852405703
0.2,0.30000000000000004,0.1,0.30000000000000004,0.1,0.16666666666666666,0.009720524256928221,0.1661312556854355,0.20833333333333334,0.02135838905450811,0.19503658478156263
0.30000000000000004,0.15000000000000002,0.05,0.15000000000000002,0.35000000000000003,0.20833333333333337,0.010385286179023302,0.20213809611111708,0.19583333333333333,0.018923195994424977,0.19501926655767687
0.35000000000000003,0.1,0.05,0.05,0.45,0.19166666666666668,0.008299233236780208,0.19667121788143618,0.19166666666666665,0.018800553608504886,0.19495768413467393
0.25,0.1,0.2,0.4,0.05,0.20833333333333334,0.008723061673960565,0.186407461511197,0.20833333333333334,0.02233066053623366,0.19482070914142033
0.2,0.05,0.15000000000000002,0.4,0.2,0.2166666666666667,0.010251584393237072,0.20140973711858176,0.19999999999999998,0.020345818636001923,0.1945165782326168
0.4,0.1,0.1,0.15000000000000002,0.25,0.20000000000000004,0.008688641336468681,0.20384611147007337,0.1875,0.01833521298373807,0.19447437489746713
0.4,0.1,0.05,0.05,0.4,0.18333333333333335,0.007960479849246332,0.1912043396517553,0.19166666666666665,0.01876373258812077,0.19446603493798323
0.2,0.25,0.15000000000000002,0.35000000000000003,0.05,0.17500000000000002,0.009534449159018816,0.17805232079844216,0.20000000000000004,0.0216486325296771,0.19438164095515564
0.25,0.2,0.05,0.25,0.25,0.225,0.011034037490552978,0.20538671194684674,0.20000000000000004,0.020480885293039583,0.1943126672678743
0.1,0.05,0.05,0.15000000000000002,0.65,0.23333333333333336,0.010112038267448898,0.2136911555842441,0.19583333333333333,0.020972377689902965,0.19425788718841797
0.2,0.1,0.1,0.30000000000000004,0.30000000000000004,0.23333333333333336,0.010112038267448898,0.2136911555842441,0.19583333333333333,0.020972377689902965,0.19425788718841797
0.25,0.45,0.1,0.15000000000000002,0.05,0.19166666666666665,0.010426631321544538,0.1685752727833197,0.2166666666666667,0.022732641279307464,0.19421381987781697
0.4,0.05,0.25,0.25,0.05,0.20833333333333334,0.00986810486179065,0.19765087424785707,0.19583333333333333,0.01971875894536439,0.1941087257246795
0.55,0.1,0.1,0.05,0.2,0.20000000000000004,0.008688641336468681,0.20250610175099673,0.19166666666666665,0.01872829474474436,0.19408136135440035
0.1,0.05,0.15000000000000002,0.4,0.30000000000000004,0.19166666666666665,0.007919468383240001,0.1857298091348504,0.20000000000000004,0.02126704543849711,0.19400733215723123
0.25,0.55,0.1,0.05,0.05,0.19166666666666668,0.010363140870508374,0.1719329445978195,0.21250000000000002,0.022404557289806153,0.19395985150746334
0.30000000000000004,0.05,0.05,0.05,0.55,0.20000000000000004,0.009643319258285583,0.20471671185772408,0.1875,0.018419379971040883,0.19393201909236515
0.1,0.25,0.05,0.25,0.35000000000000003,0.20000000000000004,0.011017095559583736,0.18985667764545475,0.20000000000000004,0.020396212850715936,0.193824756812744
0.4,0.2,0.05,0.15000000000000002,0.2,0.20833333333333334,0.010355308003135348,0.20053913673093096,0.1958333333333333,0.018087991264119394,0.193816939438997
0.6000000000000001,0.05,0.1,0.05,0.2,0.20833333333333334,0.009967729586469081,0.2108028931011702,0.1875,0.018408710573008316,0.1937885975320952
0.5,0.05,0.05,0.15000000000000002,0.25,0.19166666666666668,0.008299233236780208,0.1992498336280432,0.1875,0.01835805586085372,0.19376954930260415
0.5,0.15000000000000002,0.05,0.05,0.25,0.18333333333333335,0.007960479849246332,0.19095304227786972,0.19166666666666668,0.017888542543693153,0.19360015377026218
0.4,0.05,0.1,0.2,0.25,0.21666666666666667,0.010332487549820581,0.21477986792943518,0.18333333333333335,0.017996459596204193,0.19353964665952797
0.30000000000000004,0.2,0.05,0.2,0.25,0.20833333333333334,0.010393351735869347,0.19966853634328027,0.19583333333333333,0.01922265551548473,0.19352641771613496
0.35000000000000003,0.15000000000000002,0.15000000000000002,0.25,0.1,0.225,0.009800869564897922,0.20673437395314723,0.19583333333333333,0.019002612990412848,0.19350304837979274
0.25,0.05,0.05,0.05,0.6000000000000001,0.19166666666666668,0.008299233236780208,0.19580061749378544,0.19166666666666665,0.01867956560081796,0.19348899233553615
0.45,0.05,0.1,0.15000000000000002,0.25,0.20000000000000004,0.009643319258285583,0.20224715208988728,0.1875,0.01833521298373807,0.19321961050584915
0.45,0.05,0.05,0.1,0.35000000000000003,0.19166666666666668,0.008299233236780208,0.1982701772616223,0.1875,0.01836872525888628,0.1931564678212484
0.2,0.05,0.1,0.25,0.4,0.2333333333333333,0.01105475565550012,0.2210159428552206,0.1875,0.019189579434134695,0.19309371221540897
0.1,0.30000000000000004,0.15000000000000002,0.4,0.05,0.18333333333333335,0.009971952656746108,0.17804466851121825,0.20000000000000004,0.020834470746282002,0.19307547063276212
0.35000000000000003,0.2,0.05,0.15000000000000002,0.25,0.20000000000000004,0.010016554615601475,0.19409260213482918,0.1958333333333333,0.01922265551548473,0.19306488601809965
0.30000000000000004,0.05,0.1,0.15000000000000002,0.4,0.20833333333333334,0.010032727357974057,0.21055159572728463,0.18333333333333335,0.017882314433013434,0.19299188444592152
0.5,0.05,0.05,0.1,0.30000000000000004,0.19166666666666668,0.008299233236780208,0.19863053061427796,0.1875,0.01835805586085372,0.19298434857754634
0.6000000000000001,0.05,0.05,0.05,0.25,0.19166666666666668,0.008299233236780208,0.19863053061427796,0.1875,0.01835805586085372,0.1928519736407802
0.35000000000000003,0.2,0.05,0.2,0.2,0.20000000000000004,0.010016554615601475,0.19703157123409187,0.19166666666666665,0.018922895323638205,0.1928272115874247
0.4,0.1,0.1,0.1,0.30000000000000004,0.20000000000000004,0.008688641336468681,0.20224715208988728,0.1875,0.01833521298373807,0.19278954373216142
0.2,0.05,0.05,0.05,0.65,0.20000000000000004,0.008688641336468681,0.20224715208988728,0.1875,0.01833521298373807,0.19278954373216142
0.2,0.15000000000000002,0.1,0.30000000000000004,0.25,0.21666666666666665,0.011447663087624182,0.20292480446623376,0.19583333333333333,0.02009134180885429,0.1927601103322596
0.2,0.6000000000000001,0.1,0.05,0.05,0.15833333333333333,0.008913813632778421,0.14846647229890975,0.21666666666666667,0.02382466129106618,0.19275352781771693
0.25,0.15000000000000002,0.1,0.30000000000000004,0.2,0.225,0.010825676266419922,0.2095642870736398,0.19166666666666665,0.018714108428282614,0.19271125065195951
0.4,0.15000000000000002,0.05,0.1,0.30000000000000004,0.18333333333333335,0.007960479849246332,0.19095304227786972,0.1875,0.01745646758699951,0.19268820061717587
0.55,0.05,0.05,0.1,0.25,0.19166666666666668,0.008299233236780208,0.19863053061427796,0.1875,0.01835805586085372,0.1926422091874754
0.35000000000000003,0.25,0.1,0.2,0.1,0.20833333333333334,0.010403087684108393,0.18966372963415054,0.2041666666666667,0.019990156643298323,0.19262286905724482
0.25,0.15000000000000002,0.15000000000000002,0.35000000000000003,0.1,0.20833333333333334,0.009090178875301258,0.19719897657544339,0.19583333333333333,0.02008585339260836,0.19250723381900028
0.45,0.05,0.1,0.1,0.30000000000000004,0.19166666666666668,0.009250237497279294,0.19739957687397156,0.1875,0.01833521298373807,0.19245029370122105
0.2,0.1,0.15000000000000002,0.4,0.15000000000000002,0.20000000000000004,0.008596547251782924,0.19173209834576246,0.1958333333333333,0.02116487138648324,0.19228118387827178
0.4,0.30000000000000004,0.1,0.1,0.1,0.20833333333333334,0.010066163979596724,0.18930337628149485,0.20416666666666664,0.019907702083748684,0.19216957145047675
0.05,0.7000000000000001,0.1,0.1,0.05,0.15000000000000002,0.007759116258650343,0.1458295071897214,0.2125,0.03402407802361748,0.19210950967145835
0.15000000000000002,0.5,0.1,0.2,0.05,0.15833333333333333,0.009347087815690961,0.142614076770337,0.22083333333333333,0.023144401245076652,0.1919487291329225
0.2,0.1,0.05,0.15000000000000002,0.5,0.225,0.01108953664258057,0.21724942769727199,0.18333333333333335,0.01793815762266145,0.19193509436989142
0.25,0.2,0.1,0.30000000000000004,0.15000000000000002,0.20833333333333334,0.010480486084752508,0.19585896685636683,0.19583333333333333,0.020316990383767386,0.1919120975592206
0.15000000000000002,0.55,0.1,0.15000000000000002,0.05,0.15,0.0076804211490242935,0.13803531058731902,0.22083333333333335,0.024149733879048157,0.1919018783314076
0.2,0.15000000000000002,0.15000000000000002,0.4,0.1,0.20833333333333337,0.0109946950511862,0.1981786329418643,0.19583333333333333,0.02017542704261284,0.19183472253091471
0.45,0.1,0.1,0.1,0.25,0.20000000000000004,0.008688641336468681,0.20126749572346636,0.1875,0.01833521298373807,0.19181167439294508
0.1,0.35000000000000003,0.05,0.30000000000000004,0.2,0.19166666666666668,0.010660970203458379,0.18264859864047234,0.19999999999999998,0.020342937202397392,0.19178365854735827
0.4,0.25,0.05,0.15000000000000002,0.15000000000000002,0.20000000000000004,0.010016554615601475,0.19286164839452277,0.19583333333333333,0.01931230342332668,0.1917818784567565
0.1,0.15000000000000002,0.05,0.15000000000000002,0.55,0.16666666666666666,0.009627202687768455,0.16268203955117777,0.20833333333333334,0.02135838905450811,0.19174509967355177
0.2,0.55,0.1,0.1,0.05,0.16666666666666666,0.009252567020312298,0.15455265354235584,0.21250000000000002,0.02350535695532494,0.19172903566341745
0.2,0.2,0.1,0.30000000000000004,0.2,0.19166666666666668,0.01057613413606189,0.18059774158787256,0.2041666666666667,0.02101156533800406,0.19166861792469736
0.35000000000000003,0.1,0.1,0.2,0.25,0.225,0.009761623363447778,0.22122640252553696,0.17916666666666667,0.017588734837095013,0.1916002628617639
0.1,0.1,0.2,0.5,0.1,0.20000000000000004,0.009298491526541658,0.19649616025286068,0.19166666666666665,0.01980827869466277,0.19159044915435178
0.45,0.1,0.05,0.05,0.35000000000000003,0.19166666666666668,0.008299233236780208,0.19667121788143618,0.1875,0.01836872525888628,0.19149343574130248
0.05,0.6000000000000001,0.1,0.2,0.05,0.16666666666666666,0.008418306374297387,0.1620627365374126,0.2041666666666667,0.03201472932538896,0.19146191088092065
0.05,0.15000000000000002,0.1,0.30000000000000004,0.4,0.18333333333333335,0.009858904014273051,0.177433017784677,0.19999999999999998,0.02079310692969948,0.19136062144135554
0.15000000000000002,0.05,0.25,0.5,0.05,0.18333333333333335,0.007628340798619623,0.17779337113733265,0.20000000000000004,0.01994093674481812,0.19130706776884857
0.4,0.05,0.1,0.15000000000000002,0.30000000000000004,0.20000000000000004,0.009643319258285583,0.20322680845630817,0.18333333333333335,0.017996459596204193,0.19128101441414702
0.05,0.75,0.1,0.05,0.05,0.15000000000000002,0.007759116258650343,0.14484985082330049,0.2125,0.03537313576169377,0.19127132127417013
0.25,0.35000000000000003,0.05,0.25,0.1,0.20000000000000004,0.010083509346826582,0.17800161418225338,0.20833333333333334,0.02122119466148628,0.19120095123272793
0.15000000000000002,0.30000000000000004,0.05,0.30000000000000004,0.2,0.20000000000000004,0.01094292889021981,0.18021987657620467,0.2041666666666667,0.020852785062758394,0.19116630125047243
0.30000000000000004,0.15000000000000002,0.15000000000000002,0.30000000000000004,0.1,0.20000000000000004,0.008763674994965219,0.18873477988391843,0.19583333333333333,0.019994703998751827,0.1910833832072143
0.25,0.5,0.1,0.1,0.05,0.18333333333333335,0.010057899758122707,0.1618697885261084,0.21250000000000002,0.022404557289806153,0.1910247207217942
0.1,0.45,0.1,0.30000000000000004,0.05,0.17500000000000002,0.01015393954723772,0.16195368055864243,0.20833333333333334,0.02217056133240516,0.1909379468716396
0.25,0.15000000000000002,0.05,0.15000000000000002,0.4,0.225,0.01108953664258057,0.21430280631078535,0.1875,0.018440165654789967,0.19085895674158096
0.45,0.15000000000000002,0.05,0.05,0.30000000000000004,0.18333333333333335,0.007960479849246332,0.18997338591144883,0.1875,0.01745646758699951,0.19085189649544365
0.35000000000000003,0.05,0.25,0.30000000000000004,0.05,0.21666666666666665,0.010091058719131022,0.19770922361043844,0.19583333333333333,0.019762417920804243,0.1908355483745315
0.1,0.2,0.2,0.45,0.05,0.16666666666666666,0.008049766365520095,0.1840801526793069,0.18333333333333335,0.01930868294907624,0.1908331297713244
0.1,0.55,0.1,0.2,0.05,0.15833333333333335,0.008111529567274638,0.1512963854194023,0.20833333333333334,0.03226230830330843,0.1907815143431406
0.4,0.1,0.25,0.2,0.05,0.2416666666666667,0.012309083933940207,0.2252442150573711,0.18333333333333335,0.01871257611465737,0.19077709122988262
0.35000000000000003,0.05,0.05,0.05,0.5,0.20000000000000004,0.009643319258285583,0.20373705549130317,0.18333333333333335,0.018080626583507006,0.19054453560150542
0.2,0.35000000000000003,0.05,0.25,0.15000000000000002,0.19166666666666665,0.009635799273595366,0.17413369533275858,0.20833333333333334,0.021228018087020833,0.1904298369260636
0.1,0.15000000000000002,0.1,0.30000000000000004,0.35000000000000003,0.20000000000000004,0.011748185859212555,0.19667121788143618,0.19166666666666668,0.019776091024646805,0.19042729590981425
0.4,0.05,0.05,0.1,0.4,0.20000000000000004,0.009643319258285583,0.20311775247753797,0.18333333333333335,0.018080626583507006,0.19038475172691774
0.45,0.2,0.05,0.1,0.2,0.19166666666666668,0.008299233236780208,0.18960538027156915,0.19166666666666668,0.017888542543693153,0.19036190113638582
0.45,0.25,0.05,0.1,0.15000000000000002,0.20000000000000004,0.009955230505414312,0.19383365247371967,0.19166666666666668,0.017943714312018258,0.19035485631817464
0.4,0.15000000000000002,0.05,0.05,0.35000000000000003,0.18333333333333335,0.007960479849246332,0.18935408289768363,0.1875,0.01745646758699951,0.19033120127243963
0.45,0.05,0.05,0.05,0.4,0.19166666666666668,0.008299233236780208,0.1982701772616223,0.18333333333333335,0.01802997187135241,0.19023201267054124
0.5,0.1,0.1,0.05,0.25,0.19166666666666668,0.008299233236780208,0.19641992050755064,0.1875,0.01833521298373807,0.19010859269359484
0.15000000000000002,0.35000000000000003,0.05,0.30000000000000004,0.15000000000000002,0.20000000000000004,0.010991658034146208,0.17872997317478875,0.2041666666666667,0.0207550715980704,0.19009033443107404
0.1,0.2,0.15000000000000002,0.4,0.15000000000000002,0.18333333333333335,0.010969369659835608,0.18511050612108523,0.19166666666666665,0.019794571194524466,0.18999671294605178
0.1,0.30000000000000004,0.1,0.35000000000000003,0.15000000000000002,0.19166666666666668,0.011701523542765208,0.1822805930005927,0.1958333333333334,0.020167512717295624,0.1899842245854428
0.1,0.25,0.1,0.35000000000000003,0.2,0.21666666666666667,0.012705534198169,0.19806957696309416,0.19583333333333333,0.020261632479858,0.18993797429603107
0.55,0.05,0.05,0.05,0.30000000000000004,0.19166666666666668,0.008299233236780208,0.19863053061427796,0.18333333333333335,0.017968647761165246,0.18974924160677634
0.35000000000000003,0.15000000000000002,0.25,0.2,0.05,0.20000000000000004,0.010510998813176754,0.1883744265312627,0.19583333333333333,0.02021989045908346,0.18972865765816205
0.05,0.35000000000000003,0.05,0.35000000000000003,0.2,0.19166666666666668,0.01062045095055971,0.17583405840449093,0.2041666666666667,0.020725461433700357,0.1896619809104787
0.35000000000000003,0.35000000000000003,0.05,0.15000000000000002,0.1,0.225,0.011092773772713463,0.1967219149567936,0.19999999999999998,0.01960794189190216,0.1896153377106434
0.4,0.05,0.1,0.1,0.35000000000000003,0.19166666666666668,0.009250237497279294,0.19775993022662727,0.18333333333333335,0.017996459596204193,0.18961289390604028
0.35000000000000003,0.05,0.15000000000000002,0.25,0.2,0.21666666666666667,0.010359741527344072,0.2119499548089426,0.18333333333333335,0.01893470581951833,0.18953279808957602
0.30000000000000004,0.25,0.05,0.2,0.2,0.2166666666666667,0.010786433496875636,0.20230550145246862,0.19166666666666665,0.01874739117184573,0.1894975944236681
0.25,0.35000000000000003,0.15000000000000002,0.2,0.05,0.18333333333333335,0.009880059920570042,0.17300414528399832,0.2041666666666667,0.021721604472613804,0.18940059878996496
0.5,0.1,0.05,0.05,0.30000000000000004,0.19166666666666668,0.008299233236780208,0.1976508742478571,0.18333333333333335,0.01802997187135241,0.18932327611093572
0.25,0.1,0.05,0.1,0.5,0.21666666666666667,0.010724039566557176,0.21060994508986605,0.18333333333333335,0.016966748015890754,0.18931128878987538
0.5,0.05,0.1,0.1,0.25,0.19166666666666668,0.009250237497279294,0.19739957687397156,0.18333333333333335,0.017996459596204193,0.18927077716162985
0.30000000000000004,0.25,0.1,0.25,0.1,0.19166666666666668,0.009764574104727995,0.1833262510168189,0.19583333333333333,0.019296575577773617,0.1892575329946261
0.35000000000000003,0.05,0.1,0.15000000000000002,0.35000000000000003,0.20833333333333334,0.010032727357974057,0.20993229271351943,0.17916666666666667,0.01754356104547956,0.1892542491995416
0.30000000000000004,0.35000000000000003,0.05,0.2,0.1,0.21666666666666667,0.010815344495366747,0.18903677433316143,0.2041666666666667,0.019909973088086123,0.18919975892234311
0.55,0.1,0.05,0.05,0.25,0.19166666666666668,0.008299233236780208,0.1976508742478571,0.18333333333333335,0.01802997187135241,0.18908202408762284
0.25,0.05,0.1,0.15000000000000002,0.45,0.20833333333333337,0.010032727357974058,0.206122723226606,0.18333333333333335,0.017882314433013434,0.18905025501224293
0.35000000000000003,0.2,0.1,0.2,0.15000000000000002,0.23333333333333336,0.011482618403586858,0.2114728931902928,0.19166666666666665,0.018829063465444464,0.18895786285737162
0.4,0.1,0.15000000000000002,0.2,0.15000000000000002,0.20000000000000004,0.00873929604862328,0.1958006174937854,0.1875,0.01823640299833237,0.18889333785112525
0.15000000000000002,0.05,0.1,0.25,0.45,0.20000000000000004,0.009574077618169323,0.18862572390514828,0.19583333333333333,0.02102306728047211,0.1888062156580895
0.30000000000000004,0.05,0.15000000000000002,0.30000000000000004,0.2,0.21666666666666667,0.010387326212326969,0.21441951457677944,0.17916666666666667,0.0185569592362971,0.18865890759899062
0.15000000000000002,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.05,0.19166666666666665,0.010660970203458379,0.17970962954120964,0.19999999999999998,0.02150205517572153,0.18865119225353366
0.1,0.1,0.05,0.15000000000000002,0.6000000000000001,0.19166666666666668,0.01057613413606189,0.18059774158787256,0.20000000000000004,0.02061848357699777,0.188611787837224
0.05,0.65,0.1,0.15000000000000002,0.05,0.1416666666666667,0.007390384695228514,0.14257323906676783,0.2041666666666667,0.032177983969983594,0.1885852391166817
0.15000000000000002,0.25,0.05,0.25,0.30000000000000004,0.20000000000000004,0.010952300610117845,0.18481615441823482,0.19583333333333333,0.02017527828769064,0.18858248884771897
0.4,0.15000000000000002,0.1,0.15000000000000002,0.2,0.21666666666666667,0.010724039566557176,0.2129296111753635,0.1791666666666667,0.01667672377228328,0.18857992518580904
0.2,0.25,0.1,0.30000000000000004,0.15000000000000002,0.16666666666666666,0.009490235050022186,0.16851692342073832,0.19583333333333333,0.020253425674893757,0.1885771359581545
0.5,0.2,0.05,0.05,0.2,0.19166666666666668,0.008299233236780208,0.1958006174937854,0.18333333333333335,0.01717105045450337,0.18857445193979516
0.35000000000000003,0.30000000000000004,0.1,0.15000000000000002,0.1,0.20833333333333334,0.01027981835363579,0.19389965412352503,0.19583333333333333,0.01819488449882148,0.18843254121504804
0.45,0.15000000000000002,0.15000000000000002,0.1,0.15000000000000002,0.20000000000000004,0.008718619512356635,0.1958006174937854,0.1875,0.017302401612782112,0.1883511224923978
0.55,0.05,0.2,0.05,0.15000000000000002,0.20833333333333334,0.009928736390781729,0.2064830765792617,0.18333333333333335,0.016650012519609618,0.18829389497272717
0.45,0.30000000000000004,0.05,0.05,0.15000000000000002,0.19166666666666668,0.009624542674726481,0.18244799834194422,0.19583333333333333,0.018217353296088343,0.18825923909395215
0.30000000000000004,0.2,0.1,0.25,0.15000000000000002,0.20000000000000004,0.01010332749226187,0.18996573362422486,0.19166666666666665,0.018733835501595904,0.1881095915194486
0.05,0.05,0.25,0.5,0.15000000000000002,0.21666666666666667,0.010060687263543033,0.2222137111791818,0.1708333333333333,0.015570784132839773,0.18809328083062873
0.4,0.05,0.05,0.05,0.45,0.20000000000000004,0.009643319258285583,0.20373705549130317,0.17916666666666667,0.017691218483818532,0.18802604436331527
0.30000000000000004,0.15000000000000002,0.1,0.25,0.2,0.21666666666666667,0.009422869975913904,0.2024984494637728,0.1875,0.018521237716751897,0.1878515671625689
0.2,0.25,0.05,0.25,0.25,0.20833333333333334,0.010332614826518507,0.18037197734310836,0.2041666666666667,0.020959103060194873,0.18782461433706912
0.25,0.25,0.05,0.2,0.25,0.20833333333333334,0.010484207954645901,0.19162304236699232,0.1958333333333333,0.02021916883392706,0.18775886969522915
0.35000000000000003,0.2,0.25,0.15000000000000002,0.05,0.18333333333333335,0.00987031305849312,0.1848668610344236,0.1875,0.019516487832506063,0.1877291037574839
0.55,0.05,0.25,0.05,0.1,0.20000000000000004,0.009424368388629764,0.19120433965175523,0.19166666666666668,0.018413484816691424,0.18771424230090364
0.35000000000000003,0.1,0.1,0.15000000000000002,0.30000000000000004,0.20833333333333334,0.00905737289989051,0.21029264606617515,0.17499999999999996,0.017288974645248492,0.18758448161355842
0.5,0.05,0.1,0.05,0.30000000000000004,0.19166666666666668,0.009250237497279294,0.19641992050755064,0.18333333333333335,0.017996459596204193,0.18753596541760698
0.30000000000000004,0.30000000000000004,0.2,0.15000000000000002,0.05,0.19166666666666665,0.01029820406483497,0.18006998289386533,0.20000000000000004,0.021532758689559225,0.18751975086055772
0.25,0.2,0.05,0.2,0.30000000000000004,0.20833333333333334,0.010393351735869347,0.1944529554874849,0.19166666666666665,0.018743717510527915,0.18746749858993728
0.2,0.15000000000000002,0.05,0.15000000000000002,0.45,0.20000000000000004,0.010054598348335471,0.19039208862668588,0.19166666666666665,0.018856317442967955,0.18738782794324826
0.35000000000000003,0.25,0.05,0.2,0.15000000000000002,0.20000000000000004,0.010054598348335471,0.18952148823903517,0.19166666666666665,0.018922895323638205,0.18738385517927836
0.05,0.25,0.1,0.35000000000000003,0.25,0.17500000000000002,0.009606455580722718,0.17151424188258238,0.19583333333333333,0.020206068666562226,0.18730997641786837
0.35000000000000003,0.30000000000000004,0.2,0.1,0.05,0.20833333333333334,0.010933211179900001,0.2045237638464199,0.18333333333333335,0.019229087240880977,0.18721863453364862
0.45,0.15000000000000002,0.1,0.1,0.2,0.20833333333333334,0.00905737289989051,0.20735367696691245,0.1791666666666667,0.01667672377228328,0.18717494010840338
0.45,0.15000000000000002,0.2,0.1,0.1,0.20000000000000004,0.008550757756650665,0.18873477988391843,0.19166666666666665,0.01970233959591677,0.18715576336503506
0.05,0.1,0.2,0.45,0.2,0.20833333333333334,0.009923372527275041,0.22344466491948825,0.16249999999999998,0.016125111026268044,0.1871126141711873
0.05,0.15000000000000002,0.15000000000000002,0.4,0.25,0.17500000000000004,0.009502778658147698,0.18424755802065843,0.18333333333333335,0.019147894584083117,0.18708124056196648
0.45,0.1,0.30000000000000004,0.1,0.05,0.20833333333333334,0.010884106893794716,0.20238939348500265,0.18333333333333335,0.018790815511794862,0.187033543374308
0.25,0.30000000000000004,0.05,0.25,0.15000000000000002,0.20833333333333334,0.010425936395678273,0.18382119347736606,0.20000000000000004,0.020620349672660996,0.18686014957840094
0.2,0.30000000000000004,0.15000000000000002,0.30000000000000004,0.05,0.20000000000000004,0.011892456292523714,0.18640746151119703,0.19583333333333333,0.021059168183971484,0.18685659237051513
0.15000000000000002,0.30000000000000004,0.1,0.30000000000000004,0.15000000000000002,0.19166666666666668,0.010722934597283226,0.181920239647937,0.19583333333333333,0.020037217235533155,0.1868497705993369
0.5,0.05,0.15000000000000002,0.1,0.2,0.20000000000000004,0.009639645596967767,0.20348575811741765,0.1791666666666667,0.016266302478501363,0.18675480429402846
0.35000000000000003,0.05,0.1,0.1,0.4,0.20000000000000004,0.009639645596967767,0.20286645510365245,0.17916666666666667,0.01754356104547956,0.18673562944747416
0.15000000000000002,0.1,0.15000000000000002,0.4,0.2,0.15833333333333335,0.007669295583934407,0.16969718008568735,0.1875,0.019399023106218147,0.18668273148690973
0.2,0.5,0.1,0.15000000000000002,0.05,0.15,0.0077228659701511606,0.14123322934769122,0.20833333333333334,0.02311034962609045,0.18664411514075632
0.05,0.55,0.1,0.25,0.05,0.16666666666666666,0.008418306374297387,0.15746645869538242,0.20000000000000004,0.03067064330388358,0.18662153075196153
0.15000000000000002,0.2,0.1,0.30000000000000004,0.25,0.16666666666666666,0.00946954727271983,0.1675372670543174,0.19583333333333333,0.02027720131406202,0.18661318279153027
0.15000000000000002,0.15000000000000002,0.05,0.15000000000000002,0.5,0.18333333333333335,0.0093025209721464,0.175280757040531,0.1958333333333333,0.020318723385151245,0.18658738610489875
0.45,0.05,0.30000000000000004,0.15000000000000002,0.05,0.19166666666666665,0.009150612772600866,0.18721971253626637,0.1875,0.01907807319068076,0.18657794722595508
0.5,0.05,0.05,0.05,0.35000000000000003,0.19166666666666668,0.008299233236780208,0.1976508742478571,0.17916666666666667,0.017640563771663936,0.1865723719516512
0.35000000000000003,0.05,0.2,0.30000000000000004,0.1,0.225,0.01064466615424336,0.19647061758290807,0.20000000000000004,0.020359305219214693,0.18653893798097734
0.1,0.1,0.1,0.30000000000000004,0.4,0.19166666666666668,0.010273529300678598,0.19784382225916128,0.1791666666666667,0.01859848261213933,0.18652403101716133
0.05,0.05,0.05,0.15000000000000002,0.7000000000000001,0.19166666666666668,0.010273529300678598,0.19784382225916128,0.1791666666666667,0.01859848261213933,0.18652403101716133
0.55,0.05,0.1,0.05,0.25,0.19166666666666668,0.009250237497279294,0.19544026414112972,0.18333333333333335,0.018080626583507006,0.18650311065816305
0.15000000000000002,0.1,0.05,0.15000000000000002,0.55,0.20000000000000004,0.010054598348335471,0.18960538027156917,0.1875,0.018379746936276968,0.18623688446936779
0.30000000000000004,0.1,0.05,0.05,0.5,0.19166666666666668,0.008299233236780208,0.1958006174937854,0.1791666666666667,0.016664815648740998,0.1861656871705816
0.05,0.25,0.15000000000000002,0.45,0.1,0.18333333333333335,0.009855561060414643,0.17140518590381223,0.19583333333333333,0.020292600383585546,0.1856777336850385
0.45,0.1,0.1,0.05,0.30000000000000004,0.19166666666666668,0.008299233236780208,0.19641992050755064,0.17916666666666667,0.017627728032782366,0.18566384073281691
0.30000000000000004,0.30000000000000004,0.05,0.2,0.15000000000000002,0.20833333333333334,0.010375281683523675,0.18738711787761786,0.19583333333333333,0.02021916883392706,0.18553784552555772
0.45,0.05,0.1,0.05,0.35000000000000003,0.19166666666666668,0.009250237497279294,0.19641992050755064,0.17916666666666667,0.017657706208670323,0.18549997822604267
0.2,0.2,0.05,0.2,0.35000000000000003,0.20000000000000004,0.01001217809840534,0.18197858901051833,0.19583333333333333,0.020147403183710565,0.18549087436759337
0.1,0.4,0.05,0.30000000000000004,0.15000000000000002,0.17500000000000004,0.009923646638672281,0.1701158828009244,0.19166666666666668,0.01971962341630524,0.18538000805163576
0.4,0.1,0.2,0.2,0.1,0.20833333333333337,0.009864865602268088,0.1948209611273645,0.1875,0.018364099411032446,0.18534284123592104
0.35000000000000003,0.15000000000000002,0.05,0.1,0.35000000000000003,0.19166666666666665,0.008349887948934806,0.18960538027156917,0.18333333333333335,0.01700356903627487,0.18527962172442627
0.15000000000000002,0.2,0.05,0.2,0.4,0.20000000000000004,0.009939533065512218,0.1771233615073787,0.19999999999999998,0.020539716784618446,0.1851736645754624
0.15000000000000002,0.2,0.15000000000000002,0.4,0.1,0.21666666666666665,0.012441027812065367,0.2063740206004915,0.18333333333333335,0.01897558283184643,0.1850671064152527
